age,gender_0,gender_1,race_0,race_1,race_2,race_3,race_4,eye_distance,mouth_width,face_width,face_height,face_aspect_ratio,eye_to_face_ratio,mouth_to_face_ratio
2,1,0,0,0,0,1,0,72.35990142822266,52.898719787597656,176.0183563232422,185.974853515625,1.0565651071874491,0.4110929276906783,0.3005295634646981
26,0,1,1,0,0,0,0,75.70427703857422,63.44422149658203,161.15126037597656,190.048828125,1.1793195267700884,0.4697715479354684,0.3936936102675366
12,1,0,0,0,1,0,0,90.17112731933594,72.2972412109375,198.0413055419922,202.69528198242188,1.0235000290858154,0.4553147489740026,0.3650614250046325
43,0,1,1,0,0,0,0,80.2675552368164,69.07231140136719,183.76576232910156,193.09271240234375,1.0507545581670366,0.4367927638940012,0.3758714927412174
115,0,1,1,0,0,0,0,81.77274322509766,64.04541015625,183.4229736328125,188.8679962158203,1.0296856084882149,0.4458151648375051,0.3491678762359402
23,0,1,0,0,0,1,0,64.70071411132812,51.18748092651367,149.04098510742188,175.75303649902344,1.1792262133288287,0.4341135699330948,0.3434456695896105
2,0,1,0,0,0,0,1,86.18321228027344,72.61198425292969,174.58934020996094,196.37628173828125,1.1247896435264568,0.4936338735035576,0.4159015903583036
29,1,0,0,0,0,0,1,82.71102905273438,71.45755004882812,178.7986297607422,199.82994079589844,1.117625683503834,0.462593193042997,0.3996537901014589
3,0,1,0,0,1,0,0,77.62845611572266,57.47439193725586,178.86788940429688,187.15353393554688,1.0463227053153283,0.4339988377693566,0.3213231403840513
37,1,0,1,0,0,0,0,74.28411865234375,63.743255615234375,164.39451599121094,185.60305786132812,1.1290100326172137,0.4518649433312923,0.3877456326988565
61,1,0,0,0,1,0,0,83.83912658691406,69.4842529296875,175.42433166503906,193.59780883789065,1.1035972433262715,0.4779218811390385,0.3960924477817763
1,0,1,0,0,0,1,0,84.64094543457031,68.38311767578125,191.9648895263672,194.3352813720703,1.0123480489143175,0.4409188870079522,0.3562272134477411
58,0,1,0,0,0,1,0,78.87979125976562,67.90032196044922,177.5183563232422,201.02149963378903,1.132398382890331,0.4443472376238875,0.3824974688071689
50,1,0,1,0,0,0,0,80.53572845458984,70.53627014160156,169.09698486328125,197.5137481689453,1.1680500887028806,0.4762694528214374,0.4171349962190736
26,1,0,0,0,0,1,0,79.70922088623047,68.97084045410156,173.00914001464844,196.3628845214844,1.1349856111929038,0.4607226004330269,0.3986543164613262
35,0,1,0,0,0,1,0,86.71064758300781,75.13259887695312,172.95277404785156,201.08201599121097,1.1626411724137873,0.5013544770262963,0.4344110656251508
7,0,1,0,0,1,0,0,86.59383392333984,71.99860382080078,199.36050415039065,190.3648223876953,0.9548773123290796,0.4343580203730647,0.36114778164128
5,0,1,0,0,0,0,1,81.86487579345703,65.62638854980469,174.39584350585938,194.69227600097656,1.1163814004227417,0.4694198792112068,0.3763070680500465
58,1,0,1,0,0,0,0,81.45864868164062,71.3213119506836,169.3240509033203,203.01983642578125,1.1990017681640537,0.4810813835782338,0.4212119398880093
7,0,1,1,0,0,0,0,75.58020782470703,64.30375671386719,158.71157836914062,199.4836883544922,1.2568943640048833,0.4762110527873284,0.405161093945558
1,1,0,0,0,1,0,0,80.16683197021484,61.2526969909668,186.3389434814453,177.99093627929688,0.9551998790688664,0.4302204921441848,0.3287165626602688
56,0,1,1,0,0,0,0,71.21759796142578,53.46601104736328,157.46791076660156,191.63917541503903,1.2170046232408964,0.4522673706326381,0.3395359142511926
50,0,1,1,0,0,0,0,80.43763732910156,66.75328826904297,178.448974609375,193.50222778320312,1.0843560642854897,0.4507598741050748,0.3740749332696699
28,0,1,0,0,1,0,0,87.97997283935547,78.32178497314453,169.5476837158203,199.35389709472656,1.175798410958327,0.5189099072967527,0.4619454731355696
36,1,0,0,0,0,1,0,76.56393432617188,59.31175231933594,170.23654174804688,195.0758819580078,1.1459107425168658,0.4497502917997938,0.3484078782986463
40,1,0,1,0,0,0,0,80.43489837646484,66.57383728027344,179.46925354003906,186.95968627929688,1.041736579338849,0.4481820523007861,0.3709484269149256
35,1,0,0,0,1,0,0,79.6934814453125,67.8474349975586,176.95762634277344,194.23794555664065,1.0976522999940934,0.4503534721410836,0.3834106299896655
26,0,1,0,1,0,0,0,75.55624389648438,60.21804428100586,158.9044189453125,192.2169647216797,1.2096388885688056,0.4754823333294923,0.378957644354309
26,1,0,0,0,0,1,0,77.53144073486328,62.87759780883789,175.22076416015625,179.6287841796875,1.0251569500946942,0.442478613231007,0.3588478689167578
33,1,0,0,0,0,1,0,74.60252380371094,55.49443054199219,166.29600524902344,184.15377807617188,1.107385458841341,0.4486128436578848,0.3337087409820271
88,0,1,1,0,0,0,0,85.76915740966797,74.61296844482422,168.8273162841797,202.57411193847656,1.1998894278310528,0.5080289096421842,0.4419484363491951
42,0,1,0,1,0,0,0,82.49372863769531,70.06224822998047,157.8299102783203,202.88595581054688,1.2854721608393105,0.522674875074213,0.4439098273985669
25,1,0,1,0,0,0,0,73.62681579589844,61.94811248779297,170.29847717285156,197.97613525390625,1.1625244015127751,0.4323398366103287,0.3637619872837508
1,1,0,1,0,0,0,0,85.22844696044922,65.62592315673828,191.19187927246097,203.489501953125,1.064320842116621,0.445774408854432,0.3432463941798335
42,1,0,0,0,0,0,1,80.25882720947266,67.98583221435547,168.56320190429688,208.39808654785156,1.2363201706750402,0.4761349232974363,0.4033254675178452
24,0,1,0,0,0,0,1,72.59715270996094,53.3538818359375,168.72036743164062,179.13499450683594,1.0617271479059276,0.4302809068939153,0.316226681153682
42,1,0,0,1,0,0,0,79.73551940917969,72.42667388916016,165.8125,197.60787963867188,1.1917550223214286,0.4808776142279966,0.4367986363462354
30,1,0,1,0,0,0,0,80.71745300292969,69.13429260253906,166.6510772705078,200.56398010253903,1.203496451312966,0.4843500223638472,0.4148445586722513
40,0,1,1,0,0,0,0,90.4264678955078,80.33183288574219,166.2444610595703,203.26626586914065,1.2226949672404683,0.5439367261872582,0.4832150940472953
45,1,0,0,0,0,0,1,66.09599304199219,58.7325553894043,150.64100646972656,194.35951232910156,1.2902165013625346,0.4387649458202147,0.3898842470971371
14,0,1,1,0,0,0,0,76.84565734863281,63.80069351196289,153.21937561035156,189.7332305908203,1.238310950132875,0.5015400763938441,0.4164009496697916
28,0,1,0,0,1,0,0,74.00357055664062,58.97239685058594,165.52105712890625,183.86712646484375,1.110838280362418,0.447094598356796,0.3562833507319783
68,1,0,1,0,0,0,0,80.34113311767578,66.66468048095703,168.41683959960938,192.30789184570312,1.1418566712384095,0.4770374109185108,0.3958314420306439
16,0,1,1,0,0,0,0,72.53015899658203,60.23344802856445,162.3581085205078,188.8009490966797,1.1628673850485998,0.4467295145127943,0.3709913140615101
17,0,1,0,0,0,0,1,79.16690826416016,66.30424499511719,171.0494842529297,199.3070068359375,1.165200863986375,0.4628304412020126,0.3876319492263043
26,0,1,0,1,0,0,0,82.74771881103516,71.0415267944336,184.42083740234375,184.8786773681641,1.0024825826206476,0.4486896382023669,0.3852142078687403
34,0,1,0,0,1,0,0,81.66663360595703,72.15603637695312,170.6879425048828,195.39520263671875,1.1447510572173494,0.4784557854965111,0.4227365759880138
15,0,1,0,0,0,0,1,76.60018920898438,66.84957885742188,161.8892059326172,188.48733520507812,1.164298349103842,0.4731642778016189,0.4129341327750198
30,1,0,0,0,0,0,1,73.7229995727539,67.62799072265625,157.97775268554688,189.88121032714844,1.2019490535803805,0.4666669725293459,0.4280855346592319
56,0,1,1,0,0,0,0,79.22282409667969,71.53086853027344,161.92105102539062,194.8602600097656,1.2034275887896122,0.4892682180296425,0.4417638600867084
26,0,1,0,0,1,0,0,81.240478515625,64.86129760742188,161.2409210205078,194.63389587402344,1.207099876645262,0.5038452894057349,0.402263254246559
26,0,1,0,1,0,0,0,82.81629943847656,72.60838317871094,173.96348571777344,198.63510131835935,1.1418206556323631,0.476055645222194,0.417377146009283
3,0,1,0,0,1,0,0,80.47547149658203,58.7979850769043,186.8259429931641,178.33358764648438,0.954544025253546,0.4307510520609368,0.3147206653149648
35,0,1,0,0,0,0,1,81.91095733642578,70.41670989990234,159.46328735351562,191.7280731201172,1.2023336299036245,0.513666554200884,0.4415857158632061
24,0,1,1,0,0,0,0,81.94066619873047,74.67440032958984,173.88548278808594,200.6625213623047,1.1539923755846364,0.4712335088869464,0.4294458578844989
38,1,0,0,1,0,0,0,79.00877380371094,68.5411376953125,167.3372039794922,202.72540283203125,1.211478368294453,0.4721530653362283,0.409598918024903
32,1,0,1,0,0,0,0,72.13092041015625,59.15955352783203,164.60096740722656,186.24139404296875,1.131472050113796,0.4382168680193883,0.3594119430748541
87,0,1,1,0,0,0,0,77.48773956298828,65.67656707763672,175.6022491455078,197.2635498046875,1.12335434634001,0.4412684913778084,0.3740075505708113
32,0,1,0,1,0,0,0,75.3521728515625,62.96413803100586,158.82647705078125,193.8772735595703,1.2206861044810706,0.474430801782944,0.3964335115918643
2,0,1,0,0,1,0,0,86.31617736816406,68.7032241821289,195.7180938720703,187.3128967285156,0.9570545728436908,0.4410229818842605,0.3510315414528626
32,0,1,1,0,0,0,0,77.13060760498047,59.75680160522461,166.76461791992188,187.1117248535156,1.1220109348576814,0.4625118239530735,0.3583302162687712
5,1,0,0,1,0,0,0,73.67927551269531,59.93844223022461,168.99349975585938,183.50401306152344,1.0858643280755,0.4359888138841902,0.3546789806520142
32,0,1,0,1,0,0,0,66.38129425048828,55.05146408081055,161.73193359375,203.7616729736328,1.2598728553227847,0.4104402437754169,0.3403871014062863
24,0,1,0,0,0,0,1,73.51432037353516,62.008270263671875,161.9561767578125,184.88430786132812,1.14156997011483,0.4539148913317932,0.3828706722090529
42,0,1,1,0,0,0,0,81.72647094726562,69.78115844726562,160.94309997558594,190.56553649902344,1.1840553371218216,0.5077972958123897,0.4335765774230208
1,1,0,0,0,1,0,0,81.12317657470703,60.90181350708008,176.00177001953125,200.89697265625,1.1414485924428832,0.4609225041640469,0.3460295512955448
35,0,1,0,0,0,0,1,81.69644927978516,68.63240051269531,181.8733367919922,187.10057067871097,1.0287410677063518,0.4491942069178676,0.3773637286436874
21,1,0,0,1,0,0,0,63.9597053527832,55.99991607666016,147.4730987548828,198.61117553710935,1.3467620685669857,0.4337042205852849,0.3797297035830137
10,1,0,1,0,0,0,0,80.92842864990234,67.85731506347656,177.15399169921875,187.2604217529297,1.057048841839647,0.4568253183214005,0.3830414116701826
35,1,0,0,1,0,0,0,87.4078598022461,75.19109344482422,165.2330322265625,202.82699584960935,1.2275208722884123,0.528997492961305,0.4550609065972019
1,0,1,1,0,0,0,0,88.7237777709961,68.38835906982422,204.70758056640625,201.4017639160156,0.9838510296431436,0.4334171579064435,0.3340782929513415
84,0,1,1,0,0,0,0,86.34786987304688,76.35902404785156,162.2819061279297,200.99838256835935,1.2385754355751082,0.5320856276175197,0.4705331966439708
33,0,1,1,0,0,0,0,80.3469467163086,70.11997985839844,167.5098876953125,205.2806396484375,1.2254837160527925,0.4796549494585863,0.4186020349195221
47,0,1,1,0,0,0,0,80.45834350585938,70.22067260742188,158.70591735839844,193.068359375,1.2165164512360456,0.5069649881054146,0.4424578098675784
40,1,0,0,0,0,1,0,77.56529235839844,66.47402954101562,163.99232482910156,190.40672302246097,1.1610709417095353,0.4729812351842087,0.4053484186548915
26,0,1,1,0,0,0,0,80.37469482421875,70.67601776123047,175.17459106445312,196.7437438964844,1.123129460162948,0.4588262163811529,0.4034604409907038
35,1,0,0,0,0,0,1,71.60936737060547,59.49906921386719,156.02774047851562,196.16114807128903,1.257219693560195,0.4589527935929174,0.3813364792144764
44,0,1,0,1,0,0,0,90.2165069580078,77.16578674316406,170.7875518798828,198.8900146484375,1.1645463176866633,0.5282381881172363,0.4518232499604878
24,0,1,0,0,0,0,1,66.87203216552734,59.36137771606445,158.05191040039062,194.1634521484375,1.22847899564495,0.4231017011823608,0.3755815261307828
72,0,1,1,0,0,0,0,81.04116821289062,71.1893081665039,174.34751892089844,196.63262939453125,1.127820060827729,0.4648254745148341,0.4083184470138777
54,1,0,0,1,0,0,0,101.45195770263672,81.1450424194336,210.5792236328125,214.2361602783203,1.0173660847562265,0.4817757229437731,0.3853421102972931
6,0,1,0,0,0,1,0,84.3178939819336,69.01563262939453,188.94981384277344,197.35971069335935,1.044508627341564,0.4462449169285509,0.3652590665520473
42,1,0,1,0,0,0,0,78.6666259765625,70.09134674072266,154.98524475097656,196.7942352294922,1.2697611023919888,0.5075749378785094,0.4522452885972618
60,1,0,0,0,0,0,1,77.95660400390625,59.72750473022461,168.49551391601562,203.65419006347656,1.2086623870887463,0.4626627866351545,0.3544753408686892
65,1,0,1,0,0,0,0,79.73601531982422,65.80016326904297,163.7353057861328,195.775146484375,1.1956807088392525,0.4869811977141541,0.4018691201211642
8,0,1,1,0,0,0,0,78.39338684082031,65.37918090820312,162.5359344482422,192.97183227539065,1.1872564238207917,0.4823141855180575,0.4022444706159573
23,1,0,0,0,0,1,0,76.58079528808594,66.52360534667969,169.30902099609375,196.3902130126953,1.159951264600522,0.4523137328273417,0.3929123501825369
45,1,0,1,0,0,0,0,79.74423217773438,65.1216812133789,162.46060180664062,196.4454040527344,1.209187962300806,0.4908527439326204,0.4008459927465136
64,1,0,0,0,1,0,0,72.90107727050781,63.682315826416016,148.4675750732422,201.3272705078125,1.3560352852028028,0.4910235600907752,0.4289308005131773
37,0,1,1,0,0,0,0,81.5380859375,67.70523834228516,167.6643524169922,195.2166290283203,1.1643299617011242,0.486317364198619,0.4038141523005308
15,0,1,0,0,0,0,1,82.09984588623047,68.27693176269531,167.5821075439453,195.7681427001953,1.168192389804256,0.4899081834539006,0.4074237564102179
26,0,1,0,1,0,0,0,73.6302490234375,60.032222747802734,158.29736328125,187.91749572753903,1.1871170298248264,0.4651388216278574,0.3792370353076716
32,1,0,0,0,1,0,0,74.76805114746094,66.11590576171875,153.6187286376953,200.6440887451172,1.3061173629312457,0.4867118209511999,0.4303896168653428
38,0,1,0,1,0,0,0,77.62130737304688,60.92548370361328,180.0624237060547,178.53662109375,0.9915262575005904,0.431079987570093,0.3383575676126181
35,1,0,1,0,0,0,0,74.52076721191406,60.15932846069336,159.2158203125,193.8152313232422,1.21731138867251,0.4680487596373829,0.377847680856186
70,1,0,1,0,0,0,0,81.98412322998047,69.56865692138672,177.55052185058594,197.2333984375,1.1108578920622818,0.4617509561530467,0.3918245702478465
20,0,1,1,0,0,0,0,68.68545532226562,57.33661651611328,145.55238342285156,190.492919921875,1.3087585063342069,0.4718950916985265,0.3939242708897578
24,0,1,0,0,0,1,0,78.45427703857422,65.71533966064453,170.7688751220703,201.00711059570312,1.1770711170406063,0.4594178944054818,0.3848203580053413
24,0,1,0,0,1,0,0,76.51410675048828,62.43268203735352,167.40206909179688,191.88682556152344,1.146263165100427,0.4570678675932666,0.3729504800990114
26,1,0,1,0,0,0,0,85.02435302734375,69.6673812866211,177.52162170410156,194.5155487060547,1.0957287728605765,0.4789520972778455,0.3924444843273503
1,0,1,0,0,1,0,0,86.08441925048828,69.18701171875,199.63198852539065,192.88818359375,0.9662188160251536,0.4312155576186099,0.3465727723788629
56,0,1,0,0,1,0,0,83.2119369506836,76.25382232666016,169.3275909423828,200.68199157714844,1.1851700627184534,0.4914257415910332,0.4503331199733839
35,1,0,0,0,1,0,0,80.0404052734375,69.0130386352539,171.71961975097656,196.1626434326172,1.1423426380578252,0.4661110092691217,0.4018937308115104
65,0,1,0,1,0,0,0,74.94739532470703,67.69847869873047,156.0771484375,190.8887634277344,1.2230410751268592,0.4801945452938563,0.4337500997196899
20,0,1,1,0,0,0,0,74.23548126220703,61.574214935302734,157.4635467529297,185.99288940429688,1.181180617607525,0.4714455046455115,0.3910379018193753
60,0,1,1,0,0,0,0,80.34614562988281,72.75318908691406,168.64854431152344,195.93711853027344,1.161807351081212,0.476411735173174,0.4313893688434462
40,1,0,0,0,1,0,0,70.7488784790039,59.77579116821289,154.23806762695312,190.70343017578125,1.236422584319617,0.4586992016142228,0.3875553687095536
43,1,0,0,0,0,1,0,77.52513885498047,70.9757080078125,158.37632751464844,203.8883514404297,1.2873663295518187,0.4894995361463352,0.448145938989827
5,0,1,1,0,0,0,0,80.4429931640625,66.0325698852539,182.1739959716797,195.35455322265625,1.072351474647488,0.4415723151649369,0.3624697890225736
77,1,0,1,0,0,0,0,73.54878997802734,63.58234786987305,155.5452423095703,196.223388671875,1.261519708081755,0.4728449992166817,0.4087707661500167
20,0,1,0,0,0,1,0,49.54304504394531,33.09950637817383,156.76870727539062,186.3807830810547,1.188890221271299,0.3160263671557526,0.2111359272742421
26,1,0,1,0,0,0,0,67.81311798095703,60.13298034667969,152.9563751220703,197.3939208984375,1.29052431283693,0.4433494055206083,0.3931381107762863
67,0,1,0,0,1,0,0,72.1874008178711,58.99751281738281,152.73336791992188,190.42515563964844,1.246781618405013,0.4726367381338632,0.3862778227238151
7,1,0,1,0,0,0,0,87.00035858154297,74.77537536621094,172.82469177246094,201.0821075439453,1.1635033482871058,0.5034023650745848,0.4326660420992352
26,0,1,1,0,0,0,0,83.69503784179688,73.6471176147461,184.75341796875,202.6674041748047,1.096961595639247,0.4530094152626363,0.3986238437396762
27,1,0,0,1,0,0,0,68.77802276611328,58.81875991821289,146.67050170898438,188.90614318847656,1.2879627531600992,0.468928802756664,0.4010265133947511
26,1,0,0,0,0,1,0,78.88520050048828,70.6933364868164,162.63299560546875,182.41893005371097,1.1216600258427318,0.4850504057113713,0.4346801596049507
56,0,1,1,0,0,0,0,82.74553680419922,70.57640075683594,183.89675903320312,200.7482757568359,1.0916357461231287,0.4499564714419967,0.3837827329196875
51,1,0,1,0,0,0,0,77.38795471191406,67.33892822265625,176.1569061279297,190.8586273193359,1.0834581028616015,0.4393126356097157,0.3822667512890638
32,0,1,1,0,0,0,0,80.67337799072266,72.78408813476562,170.0654754638672,198.6463623046875,1.1680581362140885,0.4743665801108636,0.427976859713832
1,0,1,1,0,0,0,0,77.05740356445312,54.6434326171875,188.43504333496097,185.4670257568359,0.9842491209405826,0.4089335093975931,0.2899855125145362
51,1,0,0,1,0,0,0,86.47464752197266,75.0577621459961,174.21405029296875,198.3548583984375,1.1385698114754357,0.4963701112312797,0.4308364452796687
